date,store_id,dept_id,units_sold,unit_price,is_promo,is_holiday,temperature_c,revenue
2021-06-03,5,3,187,25.85,0,0,26.4,4833.95
2021-06-04,5,3,168,26.79,0,0,29.1,4500.72
2021-06-05,5,3,159,27.24,0,0,27.8,4331.16
2021-06-06,5,3,198,28.09,0,0,24.1,5561.82
2021-06-07,5,3,266,22.31,1,0,22.2,5934.46
2021-06-08,5,3,198,27.93,0,0,23.2,5530.14
2021-06-09,5,3,190,27.88,0,0,23.1,5297.2
2021-06-10,5,3,170,26.12,0,0,26.7,4440.4
2021-06-11,5,3,174,26.07,0,0,24.2,4536.18
2021-06-12,5,3,277,22.94,1,0,23.8,6354.38
2021-06-13,5,3,190,27.8,0,0,25.6,5282.0
2021-06-14,5,3,173,26.28,0,0,21.9,4546.44
2021-06-15,5,3,172,27.6,0,0,23.5,4747.2
2021-06-16,5,3,176,27.12,0,0,22.9,4773.12
2021-06-17,5,3,164,26.8,0,0,25.5,4395.2
2021-06-18,5,3,194,26.0,0,0,25.0,5044.0
2021-06-19,5,3,179,26.55,0,0,19.5,4752.45
2021-06-20,5,3,199,27.19,0,0,25.4,5410.81
2021-06-21,5,3,164,25.63,0,0,22.6,4203.32
2021-06-22,5,3,140,27.15,0,0,20.9,3801.0
2021-06-23,5,3,175,27.75,0,0,23.1,4856.25
2021-06-24,5,3,152,25.9,0,0,18.2,3936.8
2021-06-25,5,3,162,26.96,0,0,23.9,4367.52
2021-06-26,5,3,312,21.74,1,0,25.0,6782.88
2021-06-27,5,3,215,26.9,0,0,21.1,5783.5
2021-06-28,5,3,153,25.65,0,0,21.7,3924.45
2021-06-29,5,3,147,27.44,0,0,21.7,4033.68
2021-06-30,5,3,163,27.01,0,0,24.5,4402.63
2021-07-01,5,3,150,28.06,0,0,19.9,4209.0
2021-07-02,5,3,151,26.44,0,0,19.6,3992.44
2021-07-03,5,3,182,25.69,0,0,21.2,4675.58
2021-07-04,5,3,302,26.06,0,1,19.7,7870.12
2021-07-05,5,3,144,28.12,0,0,20.7,4049.28
2021-07-06,5,3,142,27.25,0,0,20.7,3869.5
2021-07-07,5,3,154,25.92,0,0,19.6,3991.68
2021-07-08,5,3,143,26.51,0,0,20.1,3790.93
2021-07-09,5,3,220,23.2,1,0,19.5,5104.0
2021-07-10,5,3,188,26.89,0,0,19.1,5055.32
2021-07-11,5,3,178,26.69,0,0,16.3,4750.82
2021-07-12,5,3,159,26.55,0,0,20.0,4221.45
2021-07-13,5,3,146,27.56,0,0,19.2,4023.76
2021-07-14,5,3,159,26.36,0,0,20.3,4191.24
2021-07-15,5,3,117,25.72,0,0,18.7,3009.24
2021-07-16,5,3,145,26.54,0,0,21.9,3848.3
2021-07-17,5,3,163,25.58,0,0,17.2,4169.54
2021-07-18,5,3,173,26.07,0,0,17.7,4510.11
2021-07-19,5,3,127,26.95,0,0,15.4,3422.65
2021-07-20,5,3,142,28.08,0,0,16.3,3987.36
2021-07-21,5,3,140,27.86,0,0,16.7,3900.4
2021-07-22,5,3,128,26.11,0,0,18.4,3342.08
2021-07-23,5,3,120,26.58,0,0,15.6,3189.6
2021-07-24,5,3,266,22.54,1,0,13.8,5995.64
2021-07-25,5,3,145,26.6,0,0,15.5,3857.0
2021-07-26,5,3,173,21.86,1,0,14.9,3781.78
2021-07-27,5,3,130,27.14,0,0,16.3,3528.2
2021-07-28,5,3,124,26.27,0,0,18.1,3257.48
2021-07-29,5,3,112,28.16,0,0,16.3,3153.92
2021-07-30,5,3,111,27.83,0,0,10.9,3089.13
2021-07-31,5,3,177,27.88,0,0,20.0,4934.76
2021-08-01,5,3,141,27.03,0,0,13.8,3811.23
2021-08-02,5,3,114,26.14,0,0,16.1,2979.96
2021-08-03,5,3,104,25.65,0,0,14.0,2667.6
2021-08-04,5,3,115,26.44,0,0,15.7,3040.6
2021-08-05,5,3,108,25.5,0,0,15.9,2754.0
2021-08-06,5,3,100,26.73,0,0,12.0,2673.0
2021-08-07,5,3,132,26.98,0,0,14.9,3561.36
2021-08-08,5,3,144,26.04,0,0,14.4,3749.76
2021-08-09,5,3,110,26.17,0,0,11.6,2878.7
2021-08-10,5,3,111,25.62,0,0,14.8,2843.82
2021-08-11,5,3,115,26.82,0,0,14.7,3084.3
2021-08-12,5,3,125,28.06,0,0,16.1,3507.5
2021-08-13,5,3,105,25.64,0,0,14.7,2692.2
2021-08-14,5,3,152,27.45,0,0,11.4,4172.4
2021-08-15,5,3,147,26.2,0,0,10.7,3851.4
2021-08-16,5,3,103,25.55,0,0,14.8,2631.65
2021-08-17,5,3,102,27.12,0,0,9.6,2766.24
2021-08-18,5,3,113,25.83,0,0,12.6,2918.79
2021-08-19,5,3,120,26.98,0,0,6.9,3237.6
2021-08-20,5,3,109,27.26,0,0,10.6,2971.34
2021-08-21,5,3,143,27.01,0,0,7.2,3862.43
2021-08-22,5,3,148,27.02,0,0,8.5,3998.96
2021-08-23,5,3,111,25.95,0,0,11.5,2880.45
2021-08-24,5,3,99,26.91,0,0,11.0,2664.09
2021-08-25,5,3,114,26.28,0,0,8.4,2995.92
2021-08-26,5,3,103,25.82,0,0,8.5,2659.46
2021-08-27,5,3,111,28.16,0,0,10.5,3125.76
2021-08-28,5,3,147,28.04,0,0,10.4,4121.88
2021-08-29,5,3,141,26.43,0,0,9.8,3726.63
2021-08-30,5,3,93,27.09,0,0,11.5,2519.37
2021-08-31,5,3,100,25.59,0,0,10.7,2559.0
2021-09-01,5,3,100,26.85,0,0,9.7,2685.0
2021-09-02,5,3,118,27.19,0,0,10.1,3208.42
2021-09-03,5,3,107,25.99,0,0,7.4,2780.93
2021-09-04,5,3,123,25.57,0,0,4.8,3145.11
2021-09-05,5,3,112,26.81,0,0,8.9,3002.72
2021-09-06,5,3,160,27.32,0,1,9.6,4371.2
2021-09-07,5,3,107,25.79,0,0,5.4,2759.53
2021-09-08,5,3,105,25.99,0,0,12.2,2728.95
2021-09-09,5,3,113,26.47,0,0,8.5,2991.11
2021-09-10,5,3,105,27.98,0,0,6.8,2937.9
2021-09-11,5,3,121,26.97,0,0,9.1,3263.37
2021-09-12,5,3,123,27.22,0,0,8.1,3348.06
2021-09-13,5,3,95,26.44,0,0,9.4,2511.8
2021-09-14,5,3,104,26.85,0,0,7.2,2792.4
2021-09-15,5,3,98,25.51,0,0,7.2,2499.98
2021-09-16,5,3,78,26.51,0,0,8.0,2067.78
2021-09-17,5,3,104,27.39,0,0,6.4,2848.56
2021-09-18,5,3,111,25.84,0,0,7.1,2868.24
2021-09-19,5,3,121,25.97,0,0,6.7,3142.37
2021-09-20,5,3,87,26.97,0,0,2.6,2346.39
2021-09-21,5,3,154,21.99,1,0,4.0,3386.46
2021-09-22,5,3,102,26.42,0,0,4.2,2694.84
2021-09-23,5,3,141,23.87,1,0,5.8,3365.67
2021-09-24,5,3,100,27.22,0,0,5.4,2722.0
2021-09-25,5,3,108,27.8,0,0,12.2,3002.4
2021-09-26,5,3,137,25.97,0,0,6.6,3557.89
2021-09-27,5,3,91,27.15,0,0,4.1,2470.65
2021-09-28,5,3,92,27.82,0,0,7.9,2559.44
2021-09-29,5,3,118,26.65,0,0,2.4,3144.7
2021-09-30,5,3,84,27.75,0,0,3.7,2331.0
2021-10-01,5,3,96,27.73,0,0,1.0,2662.08
2021-10-02,5,3,121,27.23,0,0,5.1,3294.83
2021-10-03,5,3,100,26.35,0,0,6.2,2635.0
2021-10-04,5,3,88,26.24,0,0,0.1,2309.12
2021-10-05,5,3,162,23.14,1,0,1.5,3748.68
2021-10-06,5,3,97,26.26,0,0,2.7,2547.22
2021-10-07,5,3,97,26.49,0,0,2.6,2569.53
2021-10-08,5,3,88,27.35,0,0,4.5,2406.8
2021-10-09,5,3,140,26.78,0,0,5.2,3749.2
2021-10-10,5,3,120,27.08,0,0,1.7,3249.6
2021-10-11,5,3,100,26.92,0,0,3.4,2692.0
2021-10-12,5,3,93,26.59,0,0,3.5,2472.87
2021-10-13,5,3,113,26.99,0,0,1.1,3049.87
2021-10-14,5,3,104,27.13,0,0,-0.8,2821.52
2021-10-15,5,3,93,27.54,0,0,2.3,2561.22
2021-10-16,5,3,132,28.15,0,0,1.0,3715.8
2021-10-17,5,3,129,27.24,0,0,7.6,3513.96
2021-10-18,5,3,101,27.4,0,0,5.7,2767.4
2021-10-19,5,3,102,27.37,0,0,3.8,2791.74
2021-10-20,5,3,111,27.26,0,0,4.7,3025.86
2021-10-21,5,3,105,27.31,0,0,2.0,2867.55
2021-10-22,5,3,97,27.74,0,0,0.7,2690.78
2021-10-23,5,3,127,26.78,0,0,2.0,3401.06
2021-10-24,5,3,126,26.14,0,0,5.0,3293.64
2021-10-25,5,3,102,28.0,0,0,6.8,2856.0
2021-10-26,5,3,96,26.73,0,0,6.4,2566.08
2021-10-27,5,3,102,25.84,0,0,3.2,2635.68
2021-10-28,5,3,179,22.1,1,0,4.9,3955.9
2021-10-29,5,3,107,26.17,0,0,0.7,2800.19
2021-10-30,5,3,127,27.05,0,0,6.7,3435.35
2021-10-31,5,3,136,27.29,0,0,2.9,3711.44
2021-11-01,5,3,187,27.48,0,0,4.8,5138.76
2021-11-02,5,3,172,26.39,0,0,3.2,4539.08
2021-11-03,5,3,305,23.85,1,0,6.5,7274.25
2021-11-04,5,3,158,27.9,0,0,6.1,4408.2
2021-11-05,5,3,186,25.6,0,0,1.2,4761.6
2021-11-06,5,3,214,27.88,0,0,1.8,5966.32
2021-11-07,5,3,305,22.7,1,0,2.5,6923.5
2021-11-08,5,3,155,25.9,0,0,2.6,4014.5
2021-11-09,5,3,168,26.41,0,0,-0.0,4436.88
2021-11-10,5,3,156,26.7,0,0,7.8,4165.2
2021-11-11,5,3,241,23.14,1,0,-0.3,5576.74
2021-11-12,5,3,175,26.15,0,0,-0.8,4576.25
2021-11-13,5,3,226,25.79,0,0,3.1,5828.54
2021-11-14,5,3,220,27.52,0,0,-0.1,6054.4
2021-11-15,5,3,197,28.02,0,0,2.5,5519.94
2021-11-16,5,3,240,23.28,1,0,3.3,5587.2
2021-11-17,5,3,176,25.57,0,0,3.6,4500.32
2021-11-18,5,3,198,26.74,0,0,7.1,5294.52
2021-11-19,5,3,167,27.66,0,0,1.6,4619.22
2021-11-20,5,3,214,26.87,0,0,3.0,5750.18
2021-11-21,5,3,254,27.16,0,0,7.7,6898.64
2021-11-22,5,3,259,23.02,1,0,4.2,5962.18
2021-11-23,5,3,160,26.66,0,0,1.9,4265.6
2021-11-24,5,3,332,23.68,1,0,4.5,7861.76
2021-11-25,5,3,261,25.53,0,1,4.1,6663.33
2021-11-26,5,3,300,26.25,0,1,7.1,7875.0
2021-11-27,5,3,228,25.76,0,0,2.4,5873.28
2021-11-28,5,3,240,25.8,0,0,2.2,6192.0
2021-11-29,5,3,268,23.86,1,0,5.3,6394.48
2021-11-30,5,3,188,26.98,0,0,5.5,5072.24
2021-12-01,5,3,273,23.28,1,0,3.9,6355.44
2021-12-02,5,3,191,26.07,0,0,4.4,4979.37
2021-12-03,5,3,207,25.96,0,0,5.8,5373.72
2021-12-04,5,3,254,27.81,0,0,3.4,7063.74
2021-12-05,5,3,288,27.29,0,0,2.2,7859.52
2021-12-06,5,3,175,27.56,0,0,7.0,4823.0
2021-12-07,5,3,170,27.33,0,0,8.9,4646.1
2021-12-08,5,3,215,25.7,0,0,6.9,5525.5
2021-12-09,5,3,183,28.06,0,0,7.4,5134.98
2021-12-10,5,3,193,26.75,0,0,4.0,5162.75
2021-12-11,5,3,243,27.51,0,0,5.6,6684.93
2021-12-12,5,3,246,28.01,0,0,7.3,6890.46
2021-12-13,5,3,191,27.6,0,0,5.6,5271.6
2021-12-14,5,3,198,26.56,0,0,8.9,5258.88
2021-12-15,5,3,230,27.02,0,0,4.6,6214.6
2021-12-16,5,3,197,26.18,0,0,7.3,5157.46
2021-12-17,5,3,166,28.01,0,0,3.9,4649.66
2021-12-18,5,3,249,26.85,0,0,8.5,6685.65
2021-12-19,5,3,259,27.94,0,0,5.0,7236.46
2021-12-20,5,3,263,26.96,0,0,9.0,7090.48
2021-12-21,5,3,217,26.89,0,0,6.3,5835.13
2021-12-22,5,3,231,27.85,0,0,8.0,6433.35
2021-12-23,5,3,188,27.55,0,0,8.2,5179.4
2021-12-24,5,3,416,23.04,1,1,7.2,9584.64
2021-12-25,5,3,388,26.01,0,1,8.7,10091.88
2021-12-26,5,3,271,27.72,0,0,9.0,7512.12
2021-12-27,5,3,202,25.54,0,0,11.5,5159.08
2021-12-28,5,3,207,26.68,0,0,8.3,5522.76
2021-12-29,5,3,217,25.8,0,0,10.5,5598.6
2021-12-30,5,3,232,28.11,0,0,8.5,6521.52
2021-12-31,5,3,212,26.14,0,0,9.0,5541.68
2022-01-01,5,3,352,26.22,0,1,7.7,9229.44
2022-01-02,5,3,324,22.05,1,0,11.4,7144.2
2022-01-03,5,3,142,27.51,0,0,12.0,3906.42
2022-01-04,5,3,129,27.99,0,0,4.4,3610.71
2022-01-05,5,3,300,23.36,1,0,11.9,7008.0
2022-01-06,5,3,168,27.57,0,0,11.3,4631.76
2022-01-07,5,3,165,26.68,0,0,12.7,4402.2
2022-01-08,5,3,195,25.79,0,0,12.7,5029.05
2022-01-09,5,3,166,26.88,0,0,4.7,4462.08
2022-01-10,5,3,163,26.79,0,0,12.3,4366.77
2022-01-11,5,3,177,26.79,0,0,13.6,4741.83
2022-01-12,5,3,168,26.56,0,0,10.8,4462.08
2022-01-13,5,3,154,26.96,0,0,13.7,4151.84
2022-01-14,5,3,153,25.85,0,0,11.8,3955.05
2022-01-15,5,3,212,27.17,0,0,13.7,5760.04
2022-01-16,5,3,201,26.96,0,0,13.0,5418.96
2022-01-17,5,3,154,27.23,0,0,12.1,4193.42
2022-01-18,5,3,151,26.97,0,0,12.5,4072.47
2022-01-19,5,3,160,26.01,0,0,13.2,4161.6
2022-01-20,5,3,166,25.75,0,0,17.5,4274.5
2022-01-21,5,3,194,27.94,0,0,13.4,5420.36
2022-01-22,5,3,214,26.25,0,0,13.8,5617.5
2022-01-23,5,3,216,27.1,0,0,11.6,5853.6
2022-01-24,5,3,183,25.91,0,0,15.6,4741.53
2022-01-25,5,3,181,27.86,0,0,10.7,5042.66
2022-01-26,5,3,178,27.95,0,0,14.4,4975.1
2022-01-27,5,3,268,23.34,1,0,14.8,6255.12
2022-01-28,5,3,179,26.24,0,0,14.6,4696.96
2022-01-29,5,3,389,22.48,1,0,15.1,8744.72
2022-01-30,5,3,226,27.91,0,0,17.8,6307.66
2022-01-31,5,3,162,25.95,0,0,15.6,4203.9
2022-02-01,5,3,180,26.56,0,0,14.2,4780.8
2022-02-02,5,3,171,25.98,0,0,11.3,4442.58
2022-02-03,5,3,186,27.03,0,0,12.9,5027.58
2022-02-04,5,3,182,25.76,0,0,12.0,4688.32
2022-02-05,5,3,248,27.91,0,0,15.5,6921.68
2022-02-06,5,3,234,26.77,0,0,19.0,6264.18
2022-02-07,5,3,324,22.02,1,0,15.4,7134.48
2022-02-08,5,3,178,28.04,0,0,16.8,4991.12
2022-02-09,5,3,196,26.27,0,0,15.6,5148.92
2022-02-10,5,3,192,27.23,0,0,17.7,5228.16
2022-02-11,5,3,188,26.41,0,0,15.3,4965.08
2022-02-12,5,3,219,26.81,0,0,17.0,5871.39
2022-02-13,5,3,235,27.39,0,0,20.1,6436.65
2022-02-14,5,3,314,26.84,0,1,19.0,8427.76
2022-02-15,5,3,145,26.17,0,0,15.6,3794.65
2022-02-16,5,3,207,27.22,0,0,16.8,5634.54
2022-02-17,5,3,202,26.02,0,0,16.8,5256.04
2022-02-18,5,3,200,26.84,0,0,20.0,5368.0
2022-02-19,5,3,240,26.88,0,0,18.4,6451.2
2022-02-20,5,3,362,21.77,1,0,20.1,7880.74
2022-02-21,5,3,202,27.55,0,0,17.7,5565.1
2022-02-22,5,3,196,26.87,0,0,18.6,5266.52
2022-02-23,5,3,212,27.07,0,0,17.8,5738.84
2022-02-24,5,3,352,23.04,1,0,17.9,8110.08
2022-02-25,5,3,293,22.15,1,0,22.5,6489.95
2022-02-26,5,3,249,27.78,0,0,22.2,6917.22
2022-02-27,5,3,265,25.6,0,0,20.0,6784.0
2022-02-28,5,3,194,27.98,0,0,22.9,5428.12
2022-03-01,5,3,206,27.73,0,0,21.4,5712.38
2022-03-02,5,3,196,27.05,0,0,18.3,5301.8
2022-03-03,5,3,194,26.45,0,0,19.5,5131.3
2022-03-04,5,3,314,23.07,1,0,22.8,7243.98
2022-03-05,5,3,257,27.88,0,0,23.5,7165.16
2022-03-06,5,3,310,26.26,0,0,19.2,8140.6
2022-03-07,5,3,205,26.09,0,0,18.8,5348.45
2022-03-08,5,3,275,21.84,1,0,21.4,6006.0
2022-03-09,5,3,187,26.33,0,0,21.3,4923.71
2022-03-10,5,3,232,27.87,0,0,20.2,6465.84
2022-03-11,5,3,210,25.74,0,0,20.8,5405.4
2022-03-12,5,3,252,27.91,0,0,19.4,7033.32
2022-03-13,5,3,256,26.4,0,0,20.3,6758.4
2022-03-14,5,3,187,26.78,0,0,17.8,5007.86
2022-03-15,5,3,208,27.68,0,0,23.8,5757.44
2022-03-16,5,3,195,27.43,0,0,24.7,5348.85
2022-03-17,5,3,190,27.54,0,0,23.9,5232.6
2022-03-18,5,3,211,26.36,0,0,24.5,5561.96
2022-03-19,5,3,276,27.29,0,0,22.7,7532.04
2022-03-20,5,3,269,25.68,0,0,24.2,6907.92
2022-03-21,5,3,190,26.59,0,0,26.5,5052.1
2022-03-22,5,3,205,27.47,0,0,23.9,5631.35
2022-03-23,5,3,209,28.13,0,0,24.8,5879.17
2022-03-24,5,3,225,26.93,0,0,25.1,6059.25
2022-03-25,5,3,222,28.1,0,0,23.6,6238.2
2022-03-26,5,3,237,27.85,0,0,23.4,6600.45
2022-03-27,5,3,399,22.77,1,0,26.4,9085.23
2022-03-28,5,3,217,26.67,0,0,26.7,5787.39
2022-03-29,5,3,211,25.66,0,0,25.4,5414.26
2022-03-30,5,3,224,27.68,0,0,25.1,6200.32
2022-03-31,5,3,216,26.85,0,0,22.4,5799.6
2022-04-01,5,3,202,26.84,0,0,23.1,5421.68
2022-04-02,5,3,455,23.87,1,0,29.4,10860.85
2022-04-03,5,3,412,21.87,1,0,23.7,9010.44
2022-04-04,5,3,212,27.94,0,0,26.9,5923.28
2022-04-05,5,3,216,27.46,0,0,23.4,5931.36
2022-04-06,5,3,235,26.44,0,0,26.9,6213.4
2022-04-07,5,3,212,25.8,0,0,29.4,5469.6
2022-04-08,5,3,230,26.03,0,0,24.3,5986.9
2022-04-09,5,3,216,27.01,0,0,26.3,5834.16
2022-04-10,5,3,234,26.12,0,0,24.7,6112.08
2022-04-11,5,3,240,26.5,0,0,29.8,6360.0
2022-04-12,5,3,225,27.23,0,0,24.7,6126.75
2022-04-13,5,3,329,23.86,1,0,30.4,7849.94
2022-04-14,5,3,221,26.37,0,0,27.3,5827.77
2022-04-15,5,3,231,27.56,0,0,26.4,6366.36
2022-04-16,5,3,269,26.5,0,0,29.1,7128.5
2022-04-17,5,3,411,23.5,1,0,25.2,9658.5
2022-04-18,5,3,193,27.11,0,0,26.2,5232.23
2022-04-19,5,3,185,25.83,0,0,22.1,4778.55
2022-04-20,5,3,198,27.81,0,0,28.4,5506.38
2022-04-21,5,3,192,26.29,0,0,30.7,5047.68
2022-04-22,5,3,192,27.53,0,0,27.4,5285.76
2022-04-23,5,3,268,27.93,0,0,25.5,7485.24
2022-04-24,5,3,288,26.58,0,0,29.5,7655.04
2022-04-25,5,3,185,28.01,0,0,24.5,5181.85
2022-04-26,5,3,187,28.11,0,0,30.8,5256.57
2022-04-27,5,3,343,23.33,1,0,28.5,8002.19
2022-04-28,5,3,230,27.7,0,0,25.2,6371.0
2022-04-29,5,3,215,26.91,0,0,25.3,5785.65
2022-04-30,5,3,219,26.04,0,0,26.1,5702.76
2022-05-01,5,3,265,26.83,0,0,30.0,7109.95
2022-05-02,5,3,194,28.04,0,0,26.0,5439.76
2022-05-03,5,3,208,26.52,0,0,27.8,5516.16
2022-05-04,5,3,204,25.64,0,0,25.0,5230.56
2022-05-05,5,3,190,25.66,0,0,30.5,4875.4
2022-05-06,5,3,220,27.96,0,0,26.7,6151.2
2022-05-07,5,3,262,26.04,0,0,28.5,6822.48
2022-05-08,5,3,252,27.31,0,0,23.6,6882.12
2022-05-09,5,3,211,26.46,0,0,23.8,5583.06
2022-05-10,5,3,185,27.83,0,0,29.3,5148.55
2022-05-11,5,3,191,27.12,0,0,26.7,5179.92
2022-05-12,5,3,254,21.8,1,0,27.9,5537.2
2022-05-13,5,3,181,25.69,0,0,25.4,4649.89
2022-05-14,5,3,239,26.22,0,0,26.5,6266.58
2022-05-15,5,3,262,27.63,0,0,23.4,7239.06
2022-05-16,5,3,185,27.99,0,0,23.2,5178.15
2022-05-17,5,3,194,27.29,0,0,26.5,5294.26
2022-05-18,5,3,215,26.77,0,0,25.2,5755.55
2022-05-19,5,3,171,27.14,0,0,26.8,4640.94
2022-05-20,5,3,206,25.77,0,0,26.7,5308.62
2022-05-21,5,3,238,27.57,0,0,24.9,6561.66
2022-05-22,5,3,221,26.79,0,0,22.8,5920.59
2022-05-23,5,3,182,28.09,0,0,22.6,5112.38
2022-05-24,5,3,306,23.17,1,0,27.2,7090.02
2022-05-25,5,3,198,27.34,0,0,27.0,5413.32
2022-05-26,5,3,209,25.84,0,0,24.5,5400.56
2022-05-27,5,3,192,25.61,0,0,27.2,4917.12
2022-05-28,5,3,225,26.04,0,0,25.8,5859.0
2022-05-29,5,3,328,23.83,1,0,23.5,7816.24
2022-05-30,5,3,307,23.83,1,0,25.1,7315.81
2022-05-31,5,3,274,28.01,0,1,27.1,7674.74
2022-06-01,5,3,312,22.45,1,0,24.1,7004.4
2022-06-02,5,3,187,26.9,0,0,25.1,5030.3
2022-06-03,5,3,333,22.6,1,0,24.6,7525.8
2022-06-04,5,3,228,26.23,0,0,21.5,5980.44
2022-06-05,5,3,222,26.6,0,0,27.6,5905.2
2022-06-06,5,3,185,25.83,0,0,25.5,4778.55
2022-06-07,5,3,191,25.71,0,0,22.8,4910.61
2022-06-08,5,3,179,25.94,0,0,25.5,4643.26
2022-06-09,5,3,165,27.92,0,0,26.9,4606.8
2022-06-10,5,3,182,26.85,0,0,24.4,4886.7
2022-06-11,5,3,340,22.02,1,0,24.1,7486.8
2022-06-12,5,3,248,27.38,0,0,20.7,6790.24
2022-06-13,5,3,184,26.81,0,0,23.4,4933.04
2022-06-14,5,3,179,26.49,0,0,21.1,4741.71
2022-06-15,5,3,180,26.4,0,0,24.5,4752.0
2022-06-16,5,3,187,27.77,0,0,22.9,5192.99
2022-06-17,5,3,165,28.08,0,0,23.5,4633.2
2022-06-18,5,3,220,25.51,0,0,19.9,5612.2
2022-06-19,5,3,232,27.97,0,0,22.3,6489.04
2022-06-20,5,3,143,27.37,0,0,27.7,3913.91
2022-06-21,5,3,162,27.2,0,0,23.4,4406.4
2022-06-22,5,3,160,27.96,0,0,24.8,4473.6
2022-06-23,5,3,173,27.8,0,0,23.4,4809.4
2022-06-24,5,3,155,25.78,0,0,19.3,3995.9
2022-06-25,5,3,222,26.86,0,0,18.1,5962.92
2022-06-26,5,3,174,26.04,0,0,23.8,4530.96
2022-06-27,5,3,157,27.68,0,0,21.9,4345.76
2022-06-28,5,3,139,27.9,0,0,18.1,3878.1
2022-06-29,5,3,147,26.9,0,0,22.0,3954.3
2022-06-30,5,3,152,26.49,0,0,24.1,4026.48
2022-07-01,5,3,155,25.57,0,0,23.0,3963.35
2022-07-02,5,3,184,26.57,0,0,23.0,4888.88
2022-07-03,5,3,191,27.52,0,0,23.2,5256.32
2022-07-04,5,3,247,26.92,0,1,20.8,6649.24
2022-07-05,5,3,145,25.93,0,0,19.6,3759.85
2022-07-06,5,3,142,27.14,0,0,20.3,3853.88
2022-07-07,5,3,169,26.84,0,0,19.9,4535.96
2022-07-08,5,3,152,26.38,0,0,19.3,4009.76
2022-07-09,5,3,194,26.2,0,0,21.8,5082.8
2022-07-10,5,3,255,22.27,1,0,21.5,5678.85
2022-07-11,5,3,135,26.73,0,0,22.7,3608.55
2022-07-12,5,3,145,26.22,0,0,20.8,3801.9
2022-07-13,5,3,147,26.59,0,0,17.8,3908.73
2022-07-14,5,3,136,27.82,0,0,18.1,3783.52
2022-07-15,5,3,139,25.72,0,0,18.5,3575.08
2022-07-16,5,3,287,23.28,1,0,16.6,6681.36
2022-07-17,5,3,177,26.51,0,0,17.5,4692.27
2022-07-18,5,3,121,27.39,0,0,16.1,3314.19
2022-07-19,5,3,135,27.7,0,0,18.1,3739.5
2022-07-20,5,3,145,26.7,0,0,17.2,3871.5
2022-07-21,5,3,142,25.9,0,0,16.7,3677.8
2022-07-22,5,3,129,26.08,0,0,14.0,3364.32
2022-07-23,5,3,257,22.26,1,0,17.4,5720.82
2022-07-24,5,3,174,27.2,0,0,17.6,4732.8
2022-07-25,5,3,146,26.76,0,0,14.3,3906.96
2022-07-26,5,3,134,26.2,0,0,17.6,3510.8
2022-07-27,5,3,122,26.6,0,0,17.1,3245.2
2022-07-28,5,3,121,25.59,0,0,12.8,3096.39
2022-07-29,5,3,152,27.74,0,0,16.3,4216.48
2022-07-30,5,3,171,27.22,0,0,16.9,4654.62
2022-07-31,5,3,156,25.54,0,0,15.1,3984.24
2022-08-01,5,3,122,27.1,0,0,12.1,3306.2
2022-08-02,5,3,111,27.16,0,0,14.2,3014.76
2022-08-03,5,3,124,27.5,0,0,15.1,3410.0
2022-08-04,5,3,237,22.2,1,0,12.4,5261.4
2022-08-05,5,3,141,26.2,0,0,15.8,3694.2
2022-08-06,5,3,134,25.65,0,0,13.6,3437.1
2022-08-07,5,3,156,26.08,0,0,13.8,4068.48
2022-08-08,5,3,113,28.02,0,0,11.8,3166.26
2022-08-09,5,3,114,28.12,0,0,14.2,3205.68
2022-08-10,5,3,122,27.51,0,0,13.3,3356.22
2022-08-11,5,3,115,27.8,0,0,11.1,3197.0
2022-08-12,5,3,188,22.21,1,0,17.0,4175.48
2022-08-13,5,3,141,27.14,0,0,14.6,3826.74
2022-08-14,5,3,149,25.57,0,0,10.3,3809.93
2022-08-15,5,3,105,27.04,0,0,13.9,2839.2
2022-08-16,5,3,135,27.19,0,0,14.9,3670.65
2022-08-17,5,3,128,28.12,0,0,9.8,3599.36
2022-08-18,5,3,119,25.61,0,0,11.1,3047.59
2022-08-19,5,3,106,27.88,0,0,9.7,2955.28
2022-08-20,5,3,153,27.65,0,0,11.1,4230.45
2022-08-21,5,3,281,22.91,1,0,17.0,6437.71
2022-08-22,5,3,126,26.18,0,0,11.3,3298.68
2022-08-23,5,3,97,27.69,0,0,9.2,2685.93
2022-08-24,5,3,132,28.06,0,0,8.6,3703.92
2022-08-25,5,3,95,27.92,0,0,12.7,2652.4
2022-08-26,5,3,116,25.86,0,0,9.5,2999.76
2022-08-27,5,3,143,26.71,0,0,9.7,3819.53
2022-08-28,5,3,140,27.34,0,0,11.3,3827.6
2022-08-29,5,3,99,27.21,0,0,9.2,2693.79
2022-08-30,5,3,96,26.18,0,0,9.5,2513.28
2022-08-31,5,3,118,25.98,0,0,9.6,3065.64
2022-09-01,5,3,104,26.71,0,0,8.7,2777.84
2022-09-02,5,3,98,26.69,0,0,9.3,2615.62
2022-09-03,5,3,120,27.41,0,0,8.1,3289.2
2022-09-04,5,3,130,25.71,0,0,8.9,3342.3
2022-09-05,5,3,107,26.93,0,0,7.9,2881.51
2022-09-06,5,3,135,26.46,0,1,8.0,3572.1
2022-09-07,5,3,106,27.85,0,0,7.2,2952.1
2022-09-08,5,3,107,27.46,0,0,5.5,2938.22
2022-09-09,5,3,107,27.19,0,0,7.7,2909.33
2022-09-10,5,3,119,28.07,0,0,7.7,3340.33
